Date,Unit,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00
07/01/2011,KW,69.12,68.31,69.93,69.3,68.04,67.5,67.23,69.66,68.76,68.49,70.47,71.46,71.91,71.55,72.09,70.65,68.94,67.41,66.69,70.47,72.99,76.95,77.58,79.2,66.96,66.87,72.09,84.42,90.54,70.74,70.11,67.59,68.13,67.77,77.4,75.24,72.45,77.4,99.36,86.76,83.25,79.2,101.88,85.77,92.16,119.88,114.93,95.67,87.75,108.45,104.04,104.4,115.38,128.25,108.54,102.96,92.79,94.05,108.36,96.03,89.64,87.84,85.95,91.71,72.99,73.62,76.86,90.27,85.68,76.41,73.08,77.04,91.98,77.49,82.8,97.83,113.31,114.03,98.37,92.16,93.87,108.54,91.62,81.9,76.23,76.86,81.09,91.08,80.73,76.14,75.87,77.58,76.68,78.21,70.02,68.85
07/02/2011,KW,100.62,102.6,100.17,102.15,101.07,97.56,99,100.98,101.97,101.34,102.24,101.52,100.17,102.6,100.44,101.16,100.71,102.42,101.61,102.78,107.73,106.74,108.63,106.2,103.59,100.71,100.71,100.08,96.84,94.05,95.4,97.11,97.56,94.23,95.85,96.12,98.46,98.37,96.75,94.5,97.74,96.57,95.94,96.93,96.66,96.84,96.75,96.66,95.13,94.32,98.28,102.51,99.99,97.83,97.29,95.58,95.22,99,99.18,96.84,101.97,95.76,97.83,97.29,98.55,102.24,108.54,105.03,105.39,103.14,103.59,107.91,105.66,105.84,104.4,111.42,106.56,104.04,100.08,98.73,95.76,101.97,99.09,98.91,98.91,100.89,101.25,104.67,101.79,100.8,102.78,101.34,100.08,100.53,101.25,99.54
07/03/2011,KW,98.28,102.24,99.72,100.08,100.26,99.72,99.54,100.44,100.89,102.15,102.24,100.53,103.86,104.4,104.85,101.97,101.07,100.53,100.53,100.89,99.09,99,99,104.85,101.61,97.92,94.68,95.94,95.22,95.94,95.04,96.21,93.96,98.01,94.95,96.84,95.22,94.68,96.93,98.55,97.47,99.54,98.82,100.71,98.91,97.38,96.3,98.01,97.02,99.72,96.75,99.36,97.11,98.37,98.82,97.38,97.92,97.56,102.24,104.31,100.44,104.31,105.03,104.94,107.1,108.45,105.57,108.36,106.92,107.01,105.03,108.54,106.02,106.56,104.04,107.37,106.29,108.18,107.64,101.07,101.52,97.74,96.3,99.9,98.37,100.17,101.34,100.17,102.24,103.14,101.7,101.16,99.54,101.34,99.81,100.89
07/04/2011,KW,67.59,68.85,70.74,73.44,67.77,67.5,66.42,69.3,68.22,68.49,70.65,72.45,71.01,72.36,72.72,70.29,67.95,68.67,70.74,67.41,74.25,74.7,78.12,75.42,71.01,71.01,92.25,94.77,108.18,108.27,105.03,84.87,76.41,105.84,87.57,74.97,90.45,110.25,89.1,78.3,89.55,111.24,88.92,80.28,96.39,116.55,94.59,79.83,90.81,119.79,101.07,88.02,85.95,120.69,110.52,85.77,86.58,95.58,107.64,107.73,92.34,96.84,105.75,100.17,99.18,89.91,95.76,107.28,103.32,93.24,84.33,106.02,104.58,100.44,87.66,98.28,107.91,102.87,89.28,82.89,90.09,99.99,98.91,82.62,84.96,94.77,99.18,89.64,83.43,80.64,82.89,80.82,82.53,78.21,78.21,73.35
07/05/2011,KW,73.17,77.76,75.15,73.71,73.98,72.72,69.39,73.71,70.83,72.63,73.44,76.95,75.15,75.78,76.5,75.33,71.73,71.64,73.89,71.55,82.71,78.3,81.45,79.74,77.31,72.27,101.52,107.28,112.68,96.93,83.34,92.7,111.6,96.21,125.82,111.87,104.94,110.16,158.76,145.8,113.94,118.26,156.78,135.99,114.48,129.06,170.55,139.68,120.24,133.65,171.63,148.41,135.9,174.6,197.82,149.49,147.51,172.35,168.03,185.85,170.37,126.9,112.05,114.84,119.43,110.52,119.25,126.36,136.71,134.82,133.47,134.1,136.26,126.54,128.43,128.7,123.12,129.24,126.72,123.03,118.62,121.95,123.57,105.84,92.43,100.62,108.72,100.71,92.43,88.29,92.52,90.99,87.48,86.58,82.44,71.91
07/06/2011,KW,103.41,104.31,104.85,102.69,101.16,100.17,102.6,104.4,105.12,105.3,103.23,103.68,102.96,104.4,103.68,102.78,97.11,102.42,106.92,105.93,105.12,105.21,105.03,106.74,107.64,102.87,134.37,146.34,170.1,157.05,106.83,106.74,121.23,136.44,119.52,134.28,156.51,126.54,125.64,136.53,179.46,127.17,129.51,146.16,160.11,124.29,153.18,165.96,133.47,131.49,151.74,163.08,134.37,140.31,188.1,145.35,138.24,133.74,157.05,162.72,131.49,126.99,135.27,138.6,122.04,113.31,120.87,135.63,131.13,108.54,107.28,129.15,130.14,123.3,99.45,114.39,128.52,133.92,123.66,108,105.75,127.89,115.74,106.11,98.28,122.04,116.91,102.69,102.69,102.51,103.41,100.89,100.08,100.98,101.34,103.5
07/07/2011,KW,99.72,102.15,102.42,100.26,97.83,100.89,98.73,97.47,98.1,101.52,98.01,98.64,98.46,100.08,99.45,100.8,99.99,102.33,106.11,100.44,99.72,98.37,99.81,100.17,101.61,102.96,119.61,125.28,139.05,106.2,101.34,116.1,126.72,105.57,142.29,133.65,115.47,121.32,150.93,132.21,113.76,137.52,156.24,125.1,129.15,172.26,138.78,127.35,155.34,153.63,124.92,151.11,166.95,130.05,139.95,154.44,115.2,118.62,126.36,140.04,127.44,119.43,120.51,139.86,123.84,113.94,127.71,146.07,128.16,114.75,125.1,134.91,132.3,136.62,130.77,130.68,111.33,106.29,124.83,120.42,118.8,117.09,117.27,91.44,98.46,119.79,126.9,106.74,98.82,103.59,100.71,102.51,101.07,101.97,97.65,99
07/08/2011,KW,100.53,98.91,98.46,100.35,100.26,98.73,100.17,100.71,100.89,101.97,101.7,100.53,99.81,98.91,98.28,98.37,96.84,98.28,101.88,98.91,99.81,102.15,101.07,101.88,101.34,99.63,119.61,133.38,137.79,115.83,109.08,132.93,117.09,108.72,157.14,120.06,113.49,117.99,158.31,152.82,131.49,136.53,167.67,174.15,132.75,131.76,163.26,151.11,120.06,126.09,175.41,155.61,119.52,140.04,175.59,121.05,112.32,116.28,142.83,144.27,129.33,127.71,133.92,147.69,128.79,115.2,112.32,132.39,128.25,106.2,111.87,131.67,131.13,132.57,108.27,107.19,138.96,130.86,107.28,102.15,110.7,125.73,109.26,98.01,99.99,112.41,124.65,98.82,96.93,98.82,99.36,100.98,98.1,100.08,99.81,99.36
07/09/2011,KW,70.2,76.86,70.38,70.83,69.48,67.77,69.12,69.75,75.69,69.84,72.09,74.07,74.61,74.43,71.91,75.78,68.76,67.59,67.59,68.04,76.77,75.42,76.5,83.79,70.47,64.89,66.06,67.95,66.33,69.03,66.51,66.24,64.8,65.52,64.8,67.95,69.93,63.99,65.88,64.26,64.62,65.43,69.57,71.1,75.24,71.91,70.29,65.7,84.96,86.13,82.62,83.79,76.59,64.89,67.05,68.13,66.6,63.72,65.34,67.14,68.04,73.26,71.64,82.62,78.21,76.14,78.03,77.85,73.53,75.42,84.15,77.04,78.3,76.14,79.2,73.62,81.09,85.41,73.26,71.64,71.37,75.78,79.83,77.67,78.57,86.4,79.2,79.56,76.68,78.39,77.31,77.58,76.77,77.58,75.51,75.33
07/10/2011,KW,99.36,96.57,98.82,99.72,99.27,98.46,99.09,97.47,98.55,98.55,99.72,99.81,101.16,101.25,102.96,101.97,98.64,98.73,99.81,99,99.36,100.17,101.97,98.55,96.75,96.93,95.49,95.58,96.39,96.66,92.52,95.4,97.11,96.84,93.42,93.06,93.24,95.22,96.03,93.69,97.65,93.96,95.85,97.2,94.23,94.41,94.68,96.66,96.93,94.86,93.06,96.12,93.96,93.06,92.97,96.03,95.76,97.65,94.86,93.96,93.87,93.87,95.85,95.04,96.12,96.48,95.4,95.13,96.66,97.47,99.09,97.11,99.18,99.27,98.46,101.52,100.26,96.48,97.56,97.38,95.94,94.14,92.34,92.52,92.34,97.11,98.82,98.82,96.21,100.17,95.85,98.91,99.09,100.71,98.91,97.38
07/11/2011,KW,75.6,71.1,72.54,69.75,70.29,69.21,70.83,71.19,70.56,68.94,71.46,73.8,72.9,81.54,74.88,69.93,72.36,69.48,71.82,69.3,76.5,81.9,77.94,78.75,72.81,70.02,77.13,87.66,107.82,114.12,102.24,95.04,76.95,75.87,106.38,107.73,129.6,135.18,115.56,112.77,139.23,141.57,130.14,134.73,144.18,121.5,127.17,133.65,138.78,130.5,137.34,142.47,153.72,130.68,131.13,145.26,131.31,135.54,138.78,135.09,137.52,132.12,114.75,108.27,107.82,124.65,113.4,113.94,110.25,111.69,111.06,113.04,115.92,105.75,94.32,90.27,102.78,96.93,84.42,77.4,75.51,84.33,87.75,97.02,85.95,83.34,86.04,90.09,78.12,77.22,75.15,76.77,75.06,75.06,77.22,67.77
07/12/2011,KW,68.31,67.77,69.12,68.13,65.88,72.9,65.34,69.48,66.87,67.68,72.63,70.74,75.69,70.56,68.94,69.66,67.14,66.15,71.73,67.5,73.53,73.98,75.6,76.5,75.24,66.96,73.8,70.83,92.97,81.72,72.27,71.82,81.45,79.92,99.27,107.1,103.59,103.05,138.24,116.64,99.45,97.38,123.84,139.32,103.86,95.31,95.85,119.7,127.26,117.27,121.68,142.83,135.54,129.87,131.67,124.56,125.55,129.69,115.38,116.82,130.68,129.78,125.28,120.42,114.84,111.96,116.46,117.99,102.33,95.67,92.97,102.87,108.99,103.68,95.94,88.29,102.51,111.6,104.4,104.22,109.71,100.17,107.82,119.79,112.05,109.35,113.58,100.17,93.6,77.94,75.42,74.7,74.16,76.41,72.54,71.46
07/13/2011,KW,99.63,100.71,98.91,102.6,99.99,99.09,99.99,99.45,97.02,96.39,96.75,96.93,96.57,98.28,98.19,98.55,99,100.71,102.15,102.06,101.88,102.15,100.98,100.08,99.45,102.51,104.85,112.23,121.32,112.14,96.48,97.38,97.2,97.02,111.69,95.85,101.61,103.95,109.89,115.02,123.75,118.62,104.67,105.21,142.56,119.25,103.05,103.05,120.87,128.52,105.12,124.2,145.98,137.52,131.13,123.03,121.23,125.19,119.16,99.36,99.45,113.58,123.3,119.88,117.72,114.84,112.41,89.01,91.53,92.52,99.36,117.36,102.51,92.07,89.64,105.3,111.96,104.49,94.41,95.22,96.39,94.86,107.01,110.88,96.03,97.02,98.64,99.18,99.54,100.26,100.62,98.46,100.26,101.43,97.92,97.11
07/14/2011,KW,74.79,70.02,71.64,70.29,69.93,68.58,69.57,70.2,69.84,71.28,73.8,73.71,73.35,73.35,73.35,71.1,71.55,71.01,71.19,70.02,77.13,77.13,78.66,79.11,77.04,70.92,85.77,80.37,88.38,80.64,74.25,78.12,74.43,74.7,85.5,93.42,109.8,105.57,100.17,95.76,102.96,108.63,93.6,94.23,128.88,106.2,94.59,95.22,130.32,122.04,119.34,118.35,115.92,123.75,134.01,104.13,103.59,118.98,123.12,120.69,124.38,124.38,124.29,123.39,122.22,124.29,123.84,122.49,118.26,100.17,100.08,103.77,101.79,114.39,110.34,97.56,108.27,111.06,112.32,102.69,96.03,108.18,120.51,98.73,94.68,93.24,87.66,83.34,85.5,77.58,81.36,76.32,75.51,76.05,70.83,70.74
07/15/2011,KW,100.17,100.35,98.55,100.89,99.63,99.54,99.99,101.97,102.33,97.92,98.82,99.27,99.45,100.17,100.53,99.99,99.9,99.27,100.62,99.45,99.72,99.36,98.73,98.73,99.27,97.74,99.54,100.26,108.72,106.29,93.87,94.05,94.95,96.12,95.04,107.82,129.42,105.3,107.73,106.83,125.1,136.35,112.86,109.08,112.77,123.48,108.9,112.95,147.42,118.8,109.26,112.86,124.56,129.6,119.43,129.51,121.77,109.35,104.4,106.02,105.39,119.52,124.47,100.44,100.44,97.02,93.96,118.08,108.72,93.15,94.95,96.21,105.21,113.94,92.7,95.22,96.75,95.49,112.86,102.78,96.3,96.12,97.38,98.46,96.93,104.4,117.18,100.62,101.34,103.05,100.35,101.61,100.62,101.97,100.62,101.61
07/16/2011,KW,100.98,100.62,100.53,102.87,100.08,101.43,101.07,100.98,100.62,99.81,101.25,100.44,101.07,101.88,102.33,101.7,100.35,101.7,100.8,101.16,98.73,99.36,102.06,102.78,100.35,101.79,101.07,97.83,97.02,96.12,95.31,94.05,95.58,94.5,95.49,93.24,95.67,95.94,94.5,94.41,94.41,94.77,95.49,94.86,94.23,94.32,96.3,94.41,91.44,89.64,88.29,89.1,90.54,92.25,94.86,94.05,94.41,93.6,94.68,95.85,94.05,95.22,95.4,93.96,93.78,96.57,96.39,95.85,97.11,95.22,96.48,95.67,96.57,95.13,95.76,96.3,97.74,94.14,93.69,94.59,94.32,95.04,96.84,95.58,98.73,100.35,101.52,97.65,100.62,100.98,99.72,101.07,100.89,95.4,100.89,99
07/17/2011,KW,70.47,69.39,70.2,70.02,72.63,68.85,70.92,70.2,71.37,70.02,74.97,73.44,73.8,73.26,72.36,72.27,69.75,70.83,70.02,69.21,76.95,76.95,79.74,77.85,78.39,78.93,84.87,80.37,65.79,65.7,65.97,62.91,61.83,63.45,64.62,63.27,61.74,63,60.75,63.36,67.32,63.63,63,63.27,63.99,63.72,69.39,63.27,65.43,62.82,64.26,64.08,65.88,63.99,62.19,64.71,64.89,65.52,65.7,63.27,63.18,65.43,68.31,66.24,68.58,66.06,69.84,67.5,65.61,63.36,64.89,70.29,63.99,62.46,64.26,64.8,68.13,66.06,63.9,67.05,67.41,77.04,76.68,80.37,77.85,79.02,79.65,81.54,79.74,79.92,78.12,79.2,79.02,81,74.43,72.72
07/18/2011,KW,99.99,98.01,98.82,98.73,96.03,97.56,99.27,99.72,98.55,99.54,100.98,100.53,99.36,99.09,98.82,100.08,100.17,101.61,101.07,99.18,99.27,98.1,99.27,100.26,99.27,97.74,103.23,118.71,141.21,134.28,103.68,98.37,99.99,118.26,97.2,101.07,141.84,114.3,111.33,111.87,147.6,129.42,111.69,112.68,122.4,153.45,124.38,117.27,133.74,172.8,120.42,120.87,121.23,168.48,139.77,111.24,103.95,105.39,112.95,131.85,111.24,106.65,100.17,106.11,117.09,97.83,91.08,92.88,110.61,116.46,100.62,91.71,98.91,115.74,114.66,109.08,92.07,89.55,108.45,109.89,111.42,107.19,89.82,92.88,107.82,116.37,104.85,98.64,97.38,98.19,98.64,95.31,98.01,98.46,98.73,100.35
07/19/2011,KW,98.73,99.36,98.55,100.8,97.11,98.55,99.72,99.99,98.91,101.7,99.54,101.34,98.82,99.36,98.55,98.46,98.28,99.9,98.01,98.1,98.37,97.47,97.47,97.83,99.18,96.21,101.34,110.88,139.59,130.14,94.5,96.93,95.67,95.13,95.22,121.14,112.32,112.59,112.32,143.19,130.05,114.66,115.83,117.72,143.91,148.86,121.41,128.07,129.42,157.95,145.26,128.61,125.64,147.69,167.04,124.74,116.1,114.39,112.59,134.01,145.71,122.04,116.73,115.56,124.56,127.62,107.55,104.31,111.96,129.51,130.32,117.18,103.05,112.59,126.27,127.98,130.05,109.89,107.28,116.91,125.19,126.18,115.29,103.77,103.05,127.08,127.98,115.56,107.1,104.31,103.59,105.03,105.12,105.57,106.83,104.76
07/20/2011,KW,78.75,75.87,80.64,76.32,75.78,73.26,80.19,74.79,76.32,74.97,80.19,79.38,79.83,80.01,80.46,79.65,76.41,75.6,76.86,76.77,82.53,82.8,85.68,86.4,91.08,76.05,99.9,110.34,111.78,96.48,90.45,90.18,96.12,113.67,110.16,99.09,115.92,127.08,117.27,124.65,138.06,152.46,140.94,137.16,126,158.76,154.62,125.01,124.83,141.03,164.16,146.7,138.06,157.5,190.17,147.87,140.67,134.82,143.46,156.06,151.74,138.15,128.43,129.87,136.17,117.36,114.12,128.97,127.53,129.87,121.32,109.8,121.68,120.51,125.64,120.96,108.18,110.25,119.16,116.55,118.98,107.28,108.36,121.77,122.22,123.57,105.3,91.71,81.9,83.07,81.99,82.17,81.18,84.6,76.05,73.17
07/21/2011,KW,109.17,110.07,107.73,107.73,108.36,107.28,105.57,106.56,108.18,109.17,110.16,109.98,109.17,109.62,110.43,110.25,109.89,109.44,109.44,107.73,105.39,106.02,105.75,108.27,108.54,108.99,125.73,141.57,137.88,109.62,105.21,107.82,119.07,117.81,110.79,150.66,135.9,124.92,151.92,182.43,144,132.12,136.44,171.36,158.85,133.56,137.52,166.5,171.72,131.49,130.5,168.39,177.93,136.08,138.87,140.49,150.84,135.99,122.31,122.04,128.52,148.5,146.7,144.54,139.77,155.61,151.29,129.51,130.5,147.78,135.54,135.36,136.08,116.64,112.5,141.84,143.46,141.93,135,138.42,111.87,105.75,118.08,126.81,130.77,111.96,106.56,108.63,118.71,108.81,107.55,107.28,107.73,109.98,106.83,109.44
07/22/2011,KW,109.44,109.62,107.19,109.98,110.07,109.08,108.18,107.01,107.91,108,108.9,108.81,108.81,108.54,109.26,108.27,108.81,107.64,111.24,109.44,109.44,108.09,109.8,111.15,113.31,114.21,134.28,152.64,167.49,126.36,111.06,111.15,115.65,127.71,109.26,110.25,157.68,144.36,126.36,133.47,162.09,172.71,135.09,134.46,144,194.13,148.5,141.3,141.75,162.18,166.77,149.58,152.82,200.07,185.13,131.04,120.69,117,127.8,141.39,118.71,116.64,113.13,134.82,133.11,109.89,112.68,133.47,136.53,137.88,117.99,109.98,125.01,135.99,133.74,122.4,108.09,121.68,130.41,136.26,121.32,103.86,109.71,124.74,124.47,124.29,106.83,104.76,110.97,109.89,105.93,106.47,104.22,103.5,106.65,106.83
07/23/2011,KW,67.95,68.85,70.47,71.64,68.76,66.78,68.49,67.77,70.74,68.31,70.38,72,72.36,75.51,71.01,71.55,68.58,69.57,71.91,69.48,74.7,76.41,76.86,76.59,79.2,68.76,70.11,76.86,76.23,77.58,80.64,96.93,97.56,98.55,98.82,99.63,98.1,100.44,96.84,97.11,99.54,98.28,98.19,99.81,98.91,98.73,97.56,102.96,98.64,99,100.26,103.32,98.1,95.31,100.89,105.66,102.96,106.56,97.11,88.29,77.31,76.59,79.47,80.19,85.95,84.51,85.95,85.23,79.74,89.37,80.46,84.96,86.85,82.44,80.28,82.44,84.06,77.67,75.42,73.08,72.81,82.71,80.1,84.06,78.93,81.81,82.08,80.1,79.47,78.21,79.38,78.39,78.75,78.3,75.06,71.37
07/24/2011,KW,73.98,72.09,73.08,72.09,72.72,70.83,70.2,72.18,71.37,72.81,72.72,75.06,73.98,78.84,75.15,71.91,70.38,72.99,72.45,72.81,78.39,79.83,80.55,80.82,81.72,69.48,70.83,71.1,67.23,67.77,66.24,62.64,63.54,84.51,83.88,81.81,82.44,73.53,69.93,66.15,65.07,67.32,63.45,67.23,69.84,74.25,69.21,67.95,67.77,70.02,71.82,76.23,71.82,77.31,67.5,69.93,70.38,72.72,70.2,73.17,69.57,67.68,72.18,72.81,73.98,73.35,78.3,75.96,76.23,80.01,75.06,78.75,81.27,76.86,75.87,72.72,76.41,73.17,69.93,70.38,73.08,77.94,79.02,78.3,76.5,76.86,77.67,77.58,74.7,77.94,77.58,77.49,76.95,77.13,74.25,69.48
07/25/2011,KW,104.13,106.38,105.57,107.82,103.05,104.4,108.27,107.46,107.55,107.01,108.18,106.2,103.95,105.48,105.57,105.3,104.94,107.01,109.35,105.39,107.28,106.74,107.1,107.73,109.44,109.98,128.7,135.45,156.6,161.1,157.32,130.68,125.46,128.25,137.43,122.85,127.35,152.19,170.28,128.43,129.24,152.37,154.62,133.02,135.72,187.65,145.98,128.52,134.1,185.22,150.39,133.56,135.36,183.06,157.95,127.71,121.95,120.69,148.05,132.57,127.35,139.77,163.71,155.97,128.79,111.15,124.74,136.17,121.77,127.71,140.13,151.83,118.53,115.47,128.43,136.08,113.22,109.62,132.93,138.42,116.55,115.83,114.66,134.1,118.44,115.56,115.2,116.55,119.25,107.28,110.52,114.03,109.08,110.25,110.52,110.88
07/26/2011,KW,78.66,81.27,80.01,80.1,78.3,75.96,75.87,77.22,77.67,79.74,78.39,82.53,81,83.7,81.72,80.01,81.36,77.49,80.64,77.85,87.3,83.43,89.64,88.11,89.91,80.55,97.38,101.52,117.99,100.17,91.98,91.98,91.08,86.85,100.44,100.26,99.81,99.18,125.64,127.62,112.05,113.49,119.79,143.73,130.68,122.76,118.62,151.11,138.87,136.35,135.81,154.89,156.51,127.71,137.97,144.36,159.57,134.73,158.31,152.46,173.25,177.57,127.44,121.86,131.22,136.98,112.14,109.8,105.39,119.07,101.97,100.35,94.41,101.25,96.48,86.49,90.18,100.17,100.53,85.32,83.97,91.98,102.6,86.13,83.79,85.68,91.53,98.91,84.96,82.89,83.97,84.42,83.61,82.35,76.41,73.98
07/27/2011,KW,76.32,72.72,76.68,73.62,72.63,70.29,72,73.44,73.26,77.49,74.16,76.23,77.76,76.59,76.14,74.07,75.42,73.62,75.15,72.81,80.37,81.81,84.15,82.98,83.97,75.87,88.2,94.23,93.96,83.61,78.93,79.47,88.65,90.9,108.72,131.22,145.17,120.87,126.45,171.18,151.56,133.47,131.58,172.89,162.63,138.78,131.67,176.31,167.94,145.62,157.05,185.67,189.09,159.66,155.7,183.33,172.89,170.82,168.66,169.56,175.05,173.61,158.94,141.39,151.02,160.92,153.9,139.5,138.06,138.33,141.21,132.03,110.88,123.39,126.36,128.25,121.05,111.06,119.88,118.98,111.96,104.94,105.03,116.01,115.56,99.45,99.9,108.45,107.55,100.89,101.61,98.82,101.61,99.09,94.68,93.33
07/28/2011,KW,104.67,107.37,103.77,104.58,106.65,104.85,105.66,106.47,104.4,104.94,103.77,105.57,108.72,106.74,105.66,105.57,104.67,108.36,104.49,103.77,103.05,103.05,103.14,105.66,106.47,105.39,127.62,139.23,158.49,179.91,154.26,132.03,136.26,136.71,139.05,144.09,170.73,130.59,135.18,177.93,170.37,135.54,129.24,177.21,170.46,150.21,134.64,117.54,120.69,115.02,117,125.64,134.46,135,130.68,132.48,126.54,130.68,124.11,131.94,135,133.11,119.25,114.93,115.65,117.99,120.96,132.21,133.47,130.32,126.72,110.34,114.75,111.24,104.31,107.01,119.16,115.65,116.01,113.49,110.16,111.06,105.03,105.75,105.57,107.46,112.05,108.36,107.19,105.57,101.79,102.6,103.23,100.53,102.96,98.64
07/29/2011,KW,106.38,104.58,100.62,101.43,101.7,100.62,101.97,104.67,102.42,102.24,100.35,102.06,101.97,103.23,102.69,102.96,101.34,102.33,106.29,104.22,104.85,103.5,103.59,104.31,107.82,108.72,113.67,113.49,108.45,107.19,106.47,113.22,110.97,108.54,107.1,108.09,108.45,111.6,113.94,119.07,115.74,116.46,121.23,115.2,118.53,126.09,123.21,128.25,128.25,122.13,123.12,122.58,119.34,122.67,126.72,132.21,133.11,134.1,130.59,138.24,136.98,135.36,128.34,119.52,125.1,125.64,115.65,127.71,120.15,113.13,118.44,111.96,107.55,108.27,118.44,117.9,118.8,123.03,109.98,106.29,103.5,102.15,101.43,105.03,102.51,102.24,103.41,104.4,102.78,103.86,103.5,104.58,102.69,105.21,102.33,100.8
07/30/2011,KW,103.05,104.13,101.88,104.49,103.5,98.01,99.09,100.62,102.24,102.33,102.87,102.78,104.85,104.13,106.2,103.5,101.25,100.62,102.24,102.6,103.23,101.61,102.96,103.32,99.54,100.98,99.18,102.15,96.75,99,104.67,100.08,103.5,99.54,100.8,102.06,103.77,106.56,100.89,102.6,103.23,99.27,103.77,105.84,106.38,103.86,103.95,106.38,106.65,107.37,107.01,107.37,104.67,108.54,101.61,102.78,111.6,109.98,109.17,110.61,108.72,109.53,112.77,112.77,110.43,109.71,110.16,109.44,112.32,109.08,112.23,112.23,117.18,111.06,111.96,114.39,115.83,111.51,113.58,109.35,105.21,101.79,106.2,100.98,103.5,101.16,101.61,102.42,99.45,101.25,103.05,102.96,102.51,101.25,100.71,103.23
07/31/2011,KW,88.74,88.29,90.99,88.83,94.05,85.59,88.11,88.11,89.01,87.57,90.54,91.35,93.51,92.34,92.34,90.36,91.35,90.18,88.92,88.56,94.5,94.5,95.22,94.5,95.85,90.9,87.21,85.32,82.8,82.98,84.96,86.04,81.36,85.41,95.4,102.33,99,97.2,88.65,82.89,83.16,85.5,85.5,99.36,108.63,98.91,106.83,87.66,85.41,86.22,85.32,86.22,85.59,90.09,105.48,110.79,111.69,117.18,97.02,101.16,95.94,93.87,98.1,96.39,97.47,102.69,101.07,102.06,99.27,101.43,101.25,99.72,100.62,101.52,95.94,96.93,104.49,94.23,93.24,96.66,101.07,100.62,102.15,102.42,101.07,102.69,100.08,101.79,100.89,101.88,100.35,101.16,99.63,100.53,94.23,92.16
08/01/2011,KW,102.78,103.86,97.92,100.8,100.26,100.71,102.96,101.97,102.15,101.79,101.52,102.33,102.24,102.87,103.23,101.52,103.32,106.56,115.11,120.6,117.99,124.29,126.54,119.61,122.04,153.09,195.12,180.72,178.02,189,183.51,176.58,186.3,190.62,201.33,198.99,203.58,223.92,223.11,234.72,228.15,242.1,232.56,244.26,240.21,245.7,234.27,241.56,247.59,246.6,242.64,250.92,257.13,249.66,248.67,259.47,271.35,270.9,267.39,265.05,265.14,247.05,146.97,123.3,121.14,125.82,113.22,109.17,105.93,118.17,124.29,121.77,115.29,103.77,101.34,104.22,106.65,107.91,111.51,116.73,117.54,113.4,108.63,104.58,103.41,108.36,111.51,110.16,109.08,107.1,108.09,107.19,107.91,107.19,105.39,108.09
08/02/2011,KW,107.82,108.36,106.83,108.09,105.84,105.93,106.92,108.54,109.35,110.97,108.18,109.35,108.72,111.51,111.15,110.16,110.88,112.41,117.99,122.22,123.12,125.19,126.54,123.3,127.62,154.89,183.6,168.66,173.43,170.01,182.7,186.03,187.38,197.1,197.55,206.28,216.9,213.75,221.49,217.62,224.01,223.65,241.47,243.54,238.86,256.59,258.75,251.55,247.59,258.66,254.07,266.13,259.65,342.45,354.15,312.75,291.42,306.09,296.28,293.85,306.27,293.4,178.11,144.9,162.36,167.76,165.87,159.48,135,118.35,142.02,138.69,138.78,131.31,132.75,131.4,130.59,133.65,134.46,122.85,106.2,110.7,128.43,127.35,124.74,109.98,108,123.48,120.15,110.25,108,108.9,110.88,106.56,107.55,108.36
08/03/2011,KW,80.19,82.44,82.8,82.8,82.35,79.65,78.93,80.46,80.28,79.83,81.99,83.34,83.25,85.77,81,79.56,79.65,87.66,85.86,89.82,103.14,100.53,102.78,104.94,111.06,138.51,187.02,187.02,226.35,220.23,219.6,216.9,207.63,229.59,249.03,263.79,257.4,303.48,333.9,304.02,317.7,354.51,383.04,366.48,356.04,360,429.57,402.84,395.73,396.45,441.81,451.71,427.14,421.83,452.7,481.59,498.33,507.6,481.5,476.73,462.06,465.21,275.49,219.87,215.01,209.88,168.12,139.32,134.28,146.61,148.86,149.76,146.34,138.24,142.29,142.83,155.34,150.93,126.09,109.17,126.27,144.63,127.26,95.85,94.59,106.65,123.48,98.46,92.97,87.12,86.76,86.31,86.49,88.38,81.18,80.37
